file_path,audio_group,filename,sentence_id,variant,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,f0_mean,f0_std,voiced_ratio,jitter,shimmer,hnr,zcr_mean,zcr_std,rms_mean,rms_std
data\raw\data_store\audio11\arctic_a0011(3).wav,audio11,arctic_a0011(3).wav,0011,3,-191.589249,89.145164,-3.723328,41.408924,-16.663517,-5.972532,-14.58709,-8.005194,-7.722482,-4.388934,-3.691344,-7.665689,-1.397867,228.89,30.159,0.9468,0.02229,0.2674,1.463,0.065788,0.037302,0.126774,0.044734
data\raw\data_store\audio11\arctic_a0011(4).wav,audio11,arctic_a0011(4).wav,0011,4,-211.286209,98.092865,-40.653362,33.559196,-19.409807,-10.756343,-16.645891,-13.195323,-2.555474,-6.514485,-6.014332,-6.690055,-2.112974,231.501,44.694,0.9263,0.02809,0.33678,-5.543,0.111146,0.078962,0.110182,0.04947
data\raw\data_store\audio11\arctic_a0011(5).wav,audio11,arctic_a0011(5).wav,0011,5,-246.922409,94.321259,-48.648586,38.046223,-21.194727,-12.443288,-8.819251,-22.336109,-0.265027,-12.692938,-15.663153,-4.605883,-9.372025,176.758,26.108,0.967,0.02019,0.39146,-4.119,0.10745,0.075278,0.067084,0.027826
data\raw\data_store\audio11\arctic_a0011(6).wav,audio11,arctic_a0011(6).wav,0011,6,-226.02832,99.747726,-26.329849,37.945091,-28.651333,-7.928682,-30.64629,-13.434151,-17.305853,-5.928614,-7.562549,-11.966325,-3.381756,218.331,31.23,0.9898,0.02871,0.33129,-1.793,0.089278,0.075803,0.127141,0.051931
data\raw\data_store\audio11\arctic_a0011(7).wav,audio11,arctic_a0011(7).wav,0011,7,-218.93399,99.299751,-19.359142,18.653763,-25.282522,-2.768617,-21.256165,-3.192767,-0.131058,-6.054964,-18.807608,1.243237,-17.855825,192.649,18.663,0.9889,0.01209,0.27032,0.039,0.091013,0.084027,0.130359,0.045996
data\raw\data_store\audio11\arctic_a0011.wav,audio11,arctic_a0011.wav,0011,0,-260.990204,110.501686,-18.332132,25.739777,-16.525133,-1.026547,-5.67884,-7.66105,0.925567,-11.758517,-10.089445,-6.405598,-11.706366,183.579,20.234,0.9804,0.01716,0.24511,1.144,0.0709,0.081015,0.125986,0.056378
data\raw\data_store\audio110\arctic_a0110(1).wav,audio110,arctic_a0110(1).wav,0110,1,-252.100403,50.067215,7.80407,36.87384,-19.207285,10.972409,-12.445561,13.501653,-19.852156,-2.243371,-15.466969,0.287448,-6.728755,205.445,16.989,0.7439,0.03413,0.41163,-3.398,0.208859,0.192326,0.069204,0.042186
data\raw\data_store\audio110\arctic_a0110(3).wav,audio110,arctic_a0110(3).wav,0110,3,-210.23468,69.615189,27.01722,34.145329,-15.024122,-3.471545,-13.710172,-5.127162,-12.599272,-0.73738,-6.594882,-2.264629,-3.436107,183.677,34.614,0.8551,0.05394,0.45229,0.242,0.178651,0.166177,0.092343,0.039273
data\raw\data_store\audio110\arctic_a0110(4).wav,audio110,arctic_a0110(4).wav,0110,4,-256.276581,81.649727,-5.551684,27.455101,-10.266555,0.639979,-20.306692,-6.15369,-6.042922,-0.031712,-9.603954,0.686927,-3.972878,199.565,27.608,0.9412,0.04352,0.48984,-2.213,0.164711,0.138411,0.065584,0.034696
data\raw\data_store\audio110\arctic_a0110(5).wav,audio110,arctic_a0110(5).wav,0110,5,-270.39856,52.253723,-0.455501,42.933796,-16.411505,4.500732,-3.980852,-14.128873,-6.982065,-9.565876,-11.20817,1.313933,-12.539554,170.667,22.343,0.863,0.04932,0.50433,-4.215,0.19624,0.174707,0.054076,0.038017
data\raw\data_store\audio110\arctic_a0110(6).wav,audio110,arctic_a0110(6).wav,0110,6,-276.987244,65.899109,10.01655,38.297081,-17.451139,0.117435,-14.100372,-13.920953,-13.477818,-7.912514,-16.428993,-5.41545,-6.687202,215.298,23.707,0.9059,0.04716,0.38133,4.632,0.139269,0.137386,0.104702,0.067712
data\raw\data_store\audio110\arctic_a0110(7).wav,audio110,arctic_a0110(7).wav,0110,7,-230.434082,77.562851,8.269092,37.298061,-21.286873,2.210071,-5.263462,2.205231,-11.213442,1.446091,-14.913755,2.03513,-9.774407,177.274,13.876,0.8701,0.032,0.42006,1.177,0.164751,0.177584,0.106845,0.055996
data\raw\data_store\audio110\arctic_a0110.wav,audio110,arctic_a0110.wav,0110,0,-257.93512,66.954445,6.126375,35.534595,-16.537365,8.216635,-4.884195,-5.977444,-1.940804,-6.940238,-8.516121,-2.662689,-9.176715,181.754,19.675,0.9079,0.0327,0.41259,3.261,0.162455,0.175665,0.102978,0.052101
data\raw\data_store\audio111\arctic_a0111(1).wav,audio111,arctic_a0111(1).wav,0111,1,-283.874939,49.967758,6.016559,46.248409,-27.104277,6.35441,-15.234167,10.570971,-20.594629,-2.054945,-13.185906,-3.364671,-1.920853,234.757,45.262,0.7867,0.04232,0.3938,-3.474,0.14729,0.141148,0.059832,0.041264
data\raw\data_store\audio111\arctic_a0111(3).wav,audio111,arctic_a0111(3).wav,0111,3,-237.315369,82.096001,17.719509,44.837639,-15.882416,-4.176828,-12.11768,-9.160975,-14.594438,-7.866162,-2.722202,-4.254306,-4.602852,206.284,18.334,0.9065,0.0267,0.44785,1.068,0.113314,0.102718,0.07626,0.03408
data\raw\data_store\audio111\arctic_a0111(4).wav,audio111,arctic_a0111(4).wav,0111,4,-247.129578,81.084549,-8.906326,53.446106,-24.513697,-11.614477,-19.582987,-10.026865,-9.01934,-4.184355,-7.380294,-1.835881,-0.212731,228.946,27.574,0.9778,0.02873,0.47153,-1.783,0.123484,0.072955,0.064528,0.03656
data\raw\data_store\audio111\arctic_a0111(5).wav,audio111,arctic_a0111(5).wav,0111,5,-255.551529,61.733841,-1.401867,56.895981,-15.030142,0.031215,-4.0364,-18.997837,-6.491045,-14.009304,-9.623858,-1.390206,-11.149244,188.608,29.324,0.7826,0.04745,0.4705,-2.118,0.143,0.124237,0.07282,0.048365
data\raw\data_store\audio111\arctic_a0111(6).wav,audio111,arctic_a0111(6).wav,0111,6,-261.670837,78.92337,-0.787215,46.329456,-18.797865,-4.336695,-15.4244,-16.228281,-17.907053,-13.095779,-10.109422,-7.642949,-4.647394,221.453,28.188,0.8889,0.03305,0.47087,0.475,0.095846,0.084202,0.118602,0.077511
data\raw\data_store\audio111\arctic_a0111(7).wav,audio111,arctic_a0111(7).wav,0111,7,-225.865204,83.653168,13.063327,40.286102,-26.775642,2.512187,-15.655796,-8.080563,-10.672944,-3.355844,-16.38018,0.378846,-10.294755,187.682,18.555,0.8972,0.02525,0.40286,2.127,0.114732,0.119422,0.117773,0.043812
data\raw\data_store\audio111\arctic_a0111.wav,audio111,arctic_a0111.wav,0111,0,-270.269348,79.6847,12.114732,42.268482,-17.081669,2.745292,-4.119812,-7.724465,-6.564816,-11.507495,-4.999725,-6.37091,-11.169742,188.321,19.35,0.9483,0.02699,0.38442,6.005,0.116939,0.150615,0.112943,0.055387
data\raw\data_store\audio112\arctic_a0112(1).wav,audio112,arctic_a0112(1).wav,0112,1,-240.197128,83.321465,-6.403996,40.709038,-21.832489,11.447683,-19.998684,4.133063,-16.700579,-6.43545,-11.021162,-9.236363,-3.309201,225.84,31.265,0.9608,0.02665,0.3334,-1.594,0.061918,0.041677,0.1095,0.050747
data\raw\data_store\audio112\arctic_a0112(3).wav,audio112,arctic_a0112(3).wav,0112,3,-231.825256,92.965691,23.491663,34.873993,-4.015939,0.20987,-12.742685,-12.840359,-14.984773,-12.15709,-7.302478,-5.567433,-2.960569,207.99,22.581,1.0,0.01594,0.29547,4.309,0.065197,0.06587,0.154857,0.038618
data\raw\data_store\audio112\arctic_a0112(4).wav,audio112,arctic_a0112(4).wav,0112,4,-212.599655,105.565926,-22.854044,35.583527,-10.297842,-1.537508,-24.574057,-27.501129,-7.373869,-12.521066,-10.920035,-8.096224,2.332264,227.072,27.405,0.9767,0.02164,0.36505,2.029,0.087966,0.066635,0.152207,0.049014
data\raw\data_store\audio112\arctic_a0112(5).wav,audio112,arctic_a0112(5).wav,0112,5,-202.416107,87.729134,-16.277016,29.963617,-3.189375,9.302963,-2.721783,-24.555422,-10.043614,-15.962658,-25.561626,-7.483466,-17.974739,178.218,35.89,0.9767,0.0351,0.40073,-10.913,0.084047,0.065437,0.138793,0.054779
data\raw\data_store\audio112\arctic_a0112(6).wav,audio112,arctic_a0112(6).wav,0112,6,-235.300827,89.768311,-8.909225,30.326235,-19.181969,-1.754279,-18.780567,-15.186323,-22.098877,-13.284122,-12.56212,-13.092151,-7.653106,225.394,34.418,1.0,0.03087,0.30162,-1.692,0.051816,0.02426,0.177183,0.074479
data\raw\data_store\audio112\arctic_a0112(7).wav,audio112,arctic_a0112(7).wav,0112,7,-215.892273,101.154091,3.786706,26.811974,-11.586828,9.126074,-17.883726,-7.522403,-15.272381,-2.267834,-20.014326,-3.459622,-6.446772,186.246,18.125,1.0,0.01476,0.29534,3.202,0.049745,0.024725,0.195488,0.049712
data\raw\data_store\audio112\arctic_a0112.wav,audio112,arctic_a0112.wav,0112,0,-243.510223,92.341469,7.25638,34.86031,-14.364013,11.50749,-5.537678,-10.603468,-10.27895,-11.860845,-6.769433,-8.274994,-10.661781,191.313,23.916,1.0,0.01959,0.26874,5.722,0.054895,0.052183,0.214407,0.081113
data\raw\data_store\audio113\arctic_a0113(1).wav,audio113,arctic_a0113(1).wav,0113,1,-230.31459,67.954834,-2.564534,31.053104,-30.386448,11.928306,-22.141384,10.270834,-23.364202,1.174872,-11.473047,-4.625975,-3.554209,226.48,30.305,0.9541,0.02883,0.44109,-2.066,0.125172,0.131828,0.086263,0.036509
data\raw\data_store\audio113\arctic_a0113(3).wav,audio113,arctic_a0113(3).wav,0113,3,-219.893555,92.797417,23.88418,21.899038,-4.381382,-2.59365,-5.593973,-6.192053,-14.054154,-1.689067,-5.40295,-4.853099,-6.232237,203.71,22.502,0.8646,0.0251,0.38859,0.418,0.113021,0.156539,0.117738,0.05522
data\raw\data_store\audio113\arctic_a0113(4).wav,audio113,arctic_a0113(4).wav,0113,4,-246.841904,99.55426,-2.83642,32.931618,-18.525455,-5.330536,-22.200905,-10.693356,-9.333342,-2.926039,-10.30807,-7.624783,1.39828,233.585,33.967,0.9487,0.02044,0.51757,-2.256,0.08477,0.090293,0.08648,0.035629
data\raw\data_store\audio113\arctic_a0113(5).wav,audio113,arctic_a0113(5).wav,0113,5,-337.489502,78.714645,1.577011,34.753872,-4.673023,8.439225,-0.255001,-11.362878,-2.047787,-8.387825,-4.360158,-1.784268,-8.664941,164.98,45.531,0.7946,0.04749,0.47969,-8.14,0.116252,0.134154,0.035305,0.025483
data\raw\data_store\audio113\arctic_a0113(6).wav,audio113,arctic_a0113(6).wav,0113,6,-256.584656,103.183403,4.898648,32.035656,-26.390148,-2.064351,-19.622646,-14.540564,-19.857878,-11.508562,-8.614678,-11.063258,-6.135003,226.674,25.731,1.0,0.02959,0.44926,1.03,0.080576,0.094142,0.124538,0.05363
data\raw\data_store\audio113\arctic_a0113(7).wav,audio113,arctic_a0113(7).wav,0113,7,-232.837234,95.839111,12.960136,27.643152,-21.405167,-3.059473,-16.112463,-4.33445,-13.148229,2.844937,-16.484076,5.731345,-12.487009,185.696,17.126,1.0,0.02027,0.35547,-0.063,0.095901,0.106635,0.111599,0.034562
data\raw\data_store\audio113\arctic_a0113.wav,audio113,arctic_a0113.wav,0113,0,-233.065826,102.199371,6.90354,33.732403,-18.542156,7.02698,-10.632914,-8.027085,-13.734409,-6.906603,-3.383394,-7.854993,-6.738316,189.838,25.14,0.9684,0.02003,0.30913,2.02,0.08003,0.112761,0.166245,0.060098
data\raw\data_store\audio114\arctic_a0114(1).wav,audio114,arctic_a0114(1).wav,0114,1,-241.136292,52.579159,1.920208,28.861115,-11.574726,3.325793,-16.321842,9.326551,-14.343993,1.949998,-11.918926,3.32006,-3.565812,234.473,51.022,0.8632,0.04218,0.43884,-0.009,0.198607,0.191876,0.080515,0.04894
data\raw\data_store\audio114\arctic_a0114(3).wav,audio114,arctic_a0114(3).wav,0114,3,-189.976486,72.680382,19.823631,20.221266,-12.375909,6.361488,-16.211796,-9.709184,-12.12968,-5.229035,-6.91545,2.89592,-5.429301,201.4,12.727,0.6667,0.02748,0.39715,2.332,0.192555,0.168905,0.107239,0.047549
data\raw\data_store\audio114\arctic_a0114(4).wav,audio114,arctic_a0114(4).wav,0114,4,-203.910629,78.135689,-7.104403,21.495052,-20.043724,1.745908,-30.28281,-10.70547,-4.675923,-5.025884,-12.560592,1.961792,-3.340175,232.985,25.229,0.913,0.02736,0.48318,1.191,0.206288,0.167656,0.1127,0.045344
data\raw\data_store\audio114\arctic_a0114(5).wav,audio114,arctic_a0114(5).wav,0114,5,-197.891495,66.414825,-8.834275,23.209469,-10.427873,7.529203,-8.749857,-23.223185,-2.645493,-17.095421,-9.418617,4.634672,-12.281379,183.246,29.102,0.7867,0.0482,0.4291,-5.88,0.21441,0.175386,0.113119,0.059266
data\raw\data_store\audio114\arctic_a0114(6).wav,audio114,arctic_a0114(6).wav,0114,6,-229.444687,52.632587,2.397347,34.699184,-22.592497,-0.380021,-20.016403,-15.013916,-16.39484,-8.658815,-11.007727,-3.501409,-6.895235,243.845,30.226,0.8706,0.02812,0.37558,0.793,0.175016,0.164083,0.14366,0.092946
data\raw\data_store\audio114\arctic_a0114(7).wav,audio114,arctic_a0114(7).wav,0114,7,-209.57225,74.872261,8.540771,14.934381,-18.985598,4.187014,-28.857534,-3.409171,-6.924227,0.705194,-14.832027,9.157196,-10.063594,184.019,13.415,0.9014,0.02226,0.39703,1.881,0.229419,0.176244,0.115697,0.050145
data\raw\data_store\audio114\arctic_a0114.wav,audio114,arctic_a0114.wav,0114,0,-234.04834,63.913483,6.786816,25.441917,-15.618615,12.670512,-19.757723,-6.617351,-6.608577,-5.142565,-8.362001,0.658466,-5.701391,195.507,20.297,0.8588,0.03701,0.37519,4.33,0.212577,0.196809,0.1229,0.064149
data\raw\data_store\audio115\arctic_a0115(1).wav,audio115,arctic_a0115(1).wav,0115,1,-205.943695,51.178669,3.392545,39.447861,-21.724018,5.758162,-18.348387,7.369145,-16.632839,-2.951884,-12.501527,-5.356401,-5.405846,217.742,33.843,0.9268,0.02862,0.41119,-3.435,0.185485,0.185672,0.106026,0.048757
data\raw\data_store\audio115\arctic_a0115(3).wav,audio115,arctic_a0115(3).wav,0115,3,-230.199509,73.892128,24.049398,28.165705,-2.028675,-2.882599,-11.844626,-4.087845,-12.834264,-4.282949,-9.704709,-0.836298,-6.028701,209.562,27.687,0.9208,0.03003,0.40849,0.31,0.136452,0.141418,0.0939,0.042002
data\raw\data_store\audio115\arctic_a0115(4).wav,audio115,arctic_a0115(4).wav,0115,4,-239.065689,67.816673,-5.523363,36.325062,-12.801535,-4.766505,-28.544048,-10.505026,-8.039645,-4.158576,-12.199573,-4.816531,-0.847337,224.474,31.065,0.9565,0.02371,0.39621,0.773,0.162703,0.151827,0.098975,0.047986
data\raw\data_store\audio115\arctic_a0115(5).wav,audio115,arctic_a0115(5).wav,0115,5,-229.554031,65.697487,-14.821227,35.963215,-4.090581,0.472527,-8.731921,-20.723248,-6.826447,-16.808519,-12.869685,-3.330963,-12.714531,185.229,31.923,0.9375,0.03784,0.40624,-6.569,0.196751,0.181347,0.082165,0.042784
data\raw\data_store\audio115\arctic_a0115(6).wav,audio115,arctic_a0115(6).wav,0115,6,-234.022949,79.606911,0.235689,38.187248,-18.525682,-1.703599,-23.364511,-15.524516,-22.306261,-8.306604,-11.06694,-14.917604,-5.571444,230.983,27.351,0.9643,0.02981,0.38333,1.227,0.10919,0.125751,0.13778,0.05971
data\raw\data_store\audio115\arctic_a0115(7).wav,audio115,arctic_a0115(7).wav,0115,7,-220.981628,77.141441,4.198354,31.541521,-10.103412,1.328014,-24.737658,-1.941329,-10.315344,1.289613,-16.530199,6.283369,-11.935333,180.555,15.325,0.9375,0.02491,0.33499,1.009,0.158522,0.14435,0.12153,0.052451
data\raw\data_store\audio115\arctic_a0115.wav,audio115,arctic_a0115.wav,0115,0,-232.804031,72.421539,3.183376,36.721722,-12.116149,6.870527,-17.615026,-3.092392,-11.741387,-6.374186,-7.938787,-2.640078,-6.09438,180.63,21.714,0.9381,0.03207,0.34565,3.471,0.147573,0.164586,0.136959,0.058661
data\raw\data_store\audio116\arctic_a0116(1).wav,audio116,arctic_a0116(1).wav,0116,1,-222.95517,72.073853,-9.29581,17.23325,-30.191587,4.959162,-23.57164,-0.52763,-19.216015,-6.192829,-14.476494,-9.06276,-1.265375,263.497,50.689,0.9752,0.0441,0.37349,-3.018,0.133355,0.140006,0.116471,0.045385
data\raw\data_store\audio116\arctic_a0116(3).wav,audio116,arctic_a0116(3).wav,0116,3,-205.528549,93.803223,15.946753,24.650162,-0.888778,1.915421,-16.821791,-9.931458,-17.284304,-6.931006,-7.023135,-1.672241,-4.608502,205.829,14.642,0.8611,0.01916,0.34646,3.546,0.104445,0.121748,0.137257,0.04738
data\raw\data_store\audio116\arctic_a0116(4).wav,audio116,arctic_a0116(4).wav,0116,4,-246.827545,87.269577,-15.506438,25.265196,-11.309478,-1.521935,-30.879477,-15.952928,-6.00792,-8.980602,-8.748218,-6.730743,-0.498252,240.822,33.774,0.9138,0.02747,0.39434,0.315,0.114846,0.091927,0.099502,0.04366
data\raw\data_store\audio116\arctic_a0116(5).wav,audio116,arctic_a0116(5).wav,0116,5,-237.903931,74.300194,-20.463644,33.878963,-8.328946,5.703442,-12.205592,-27.123985,-7.218435,-18.514965,-11.007915,-5.23365,-9.488846,186.854,25.276,0.9429,0.03108,0.47012,-1.767,0.145899,0.116288,0.077786,0.039253
data\raw\data_store\audio116\arctic_a0116(6).wav,audio116,arctic_a0116(6).wav,0116,6,-224.793884,95.318489,7.618945,20.008541,-18.537899,5.99818,-21.858047,-11.175263,-17.566448,-9.270482,-13.962912,-7.910376,-4.747621,217.426,27.868,0.9661,0.03017,0.39808,0.254,0.087728,0.102224,0.148453,0.063428
data\raw\data_store\audio116\arctic_a0116(7).wav,audio116,arctic_a0116(7).wav,0116,7,-204.055862,94.93055,3.23961,17.082438,-6.406989,0.256285,-27.044498,-2.764221,-13.887534,-1.36955,-13.242404,1.474291,-7.061697,182.428,11.602,0.9902,0.01989,0.34267,2.461,0.128722,0.118041,0.144174,0.054041
data\raw\data_store\audio116\arctic_a0116.wav,audio116,arctic_a0116.wav,0116,0,-241.761566,86.600647,7.567471,32.324947,-10.144359,9.785499,-16.808678,-7.885238,-8.358875,-10.676357,-3.344098,-5.5606,-4.665922,182.968,13.079,0.976,0.02114,0.3349,6.539,0.114556,0.132321,0.144906,0.052124
data\raw\data_store\audio117\arctic_a0117(1).wav,audio117,arctic_a0117(1).wav,0117,1,-208.735001,50.298275,9.793272,43.59193,-25.04167,-2.861895,-14.885221,8.888909,-24.317476,-4.682727,-13.752024,-4.840531,-6.326324,227.407,36.087,0.8966,0.04136,0.44332,-2.194,0.169159,0.186249,0.100245,0.04012
data\raw\data_store\audio117\arctic_a0117(3).wav,audio117,arctic_a0117(3).wav,0117,3,-200.01503,74.921371,28.555542,34.501999,-2.033187,-8.865091,-5.649467,-5.145355,-13.714013,-6.519397,-7.400145,1.386955,-5.330839,193.217,35.059,0.7596,0.04095,0.44246,0.154,0.147368,0.167098,0.116055,0.049438
data\raw\data_store\audio117\arctic_a0117(4).wav,audio117,arctic_a0117(4).wav,0117,4,-247.321487,78.223289,-0.323496,42.250813,-15.368901,-10.580904,-18.365595,-9.235178,-10.832036,-7.862641,-9.734538,-1.300247,-2.225449,222.042,24.288,0.9238,0.02432,0.47172,-1.882,0.126673,0.110305,0.09397,0.045792
data\raw\data_store\audio117\arctic_a0117(5).wav,audio117,arctic_a0117(5).wav,0117,5,-274.351593,59.168652,-5.012198,52.414585,-11.433781,2.474436,-3.667724,-17.716948,-7.80281,-15.921688,-12.468844,-1.231888,-10.432697,179.332,26.438,0.9208,0.02371,0.44292,-4.033,0.170576,0.166237,0.051503,0.030322
data\raw\data_store\audio117\arctic_a0117(6).wav,audio117,arctic_a0117(6).wav,0117,6,-242.690735,72.513008,0.857602,45.303829,-14.28266,-7.515865,-16.683741,-14.04525,-19.230898,-11.153883,-13.693466,-5.620135,-5.288531,227.64,39.572,0.9273,0.04691,0.45829,-3.745,0.13413,0.144707,0.126537,0.070452
data\raw\data_store\audio117\arctic_a0117(7).wav,audio117,arctic_a0117(7).wav,0117,7,-217.214096,72.883995,17.153845,28.824398,-15.083495,-5.784119,-12.603344,-1.27238,-11.555251,0.426748,-16.853649,6.787036,-12.972247,183.366,10.702,0.798,0.01778,0.37363,3.635,0.163168,0.181318,0.116923,0.050434
data\raw\data_store\audio117\arctic_a0117.wav,audio117,arctic_a0117.wav,0117,0,-233.498093,63.124683,20.415346,43.426472,-16.974714,3.612165,-6.492406,-1.309904,-13.046514,-7.624207,-8.300673,-0.203503,-7.617046,185.065,14.044,0.885,0.02529,0.35634,6.897,0.166576,0.187742,0.133498,0.063664
data\raw\data_store\audio118\arctic_a0118(1).wav,audio118,arctic_a0118(1).wav,0118,1,-229.523163,70.253746,-11.592566,54.997765,-32.677082,-2.013305,-22.749548,10.526715,-26.763668,-5.364786,-7.790597,-4.800785,2.475238,221.251,40.802,1.0,0.02838,0.35674,-4.272,0.103279,0.113618,0.092452,0.039007
data\raw\data_store\audio118\arctic_a0118(3).wav,audio118,arctic_a0118(3).wav,0118,3,-229.564911,84.640289,12.751451,43.874676,-4.853423,-11.063151,-13.421282,-5.052566,-13.435247,-8.454666,-1.662164,-6.012392,-5.433911,203.236,27.381,0.9844,0.02545,0.27707,-3.483,0.078296,0.076282,0.112034,0.046825
data\raw\data_store\audio118\arctic_a0118(4).wav,audio118,arctic_a0118(4).wav,0118,4,-211.10376,84.92276,-28.049877,49.259018,-19.370462,-17.101259,-26.094152,-12.990044,-8.645964,-11.848143,-2.306207,-7.673428,-0.349178,228.785,27.506,1.0,0.01256,0.30284,-4.345,0.084713,0.060002,0.137991,0.05259
data\raw\data_store\audio118\arctic_a0118(5).wav,audio118,arctic_a0118(5).wav,0118,5,-171.303558,79.577309,-30.097527,56.794762,-11.006375,-8.019764,-2.219924,-23.41596,-6.582192,-22.367079,-2.858671,-3.956767,-14.902683,182.509,29.209,0.9167,0.03373,0.36615,-4.061,0.124887,0.115261,0.142964,0.05716
data\raw\data_store\audio118\arctic_a0118(6).wav,audio118,arctic_a0118(6).wav,0118,6,-232.614532,101.52066,7.648323,48.393997,-20.765694,-8.347197,-19.580591,-18.452232,-17.811565,-7.939729,-10.159487,-9.345627,-0.915062,211.033,27.667,1.0,0.02152,0.37067,-1.872,0.045109,0.013385,0.169181,0.078357
data\raw\data_store\audio118\arctic_a0118(7).wav,audio118,arctic_a0118(7).wav,0118,7,-210.798691,93.822128,-10.509968,32.617275,-17.853235,-11.000677,-21.742945,1.964844,-9.943265,1.190682,-12.932779,2.982282,-12.432938,182.181,13.592,1.0,0.009,0.30615,-2.182,0.077913,0.055098,0.129804,0.048908
data\raw\data_store\audio118\arctic_a0118.wav,audio118,arctic_a0118.wav,0118,0,-214.896118,90.20359,-3.012526,49.840767,-22.356611,4.249434,-14.70837,-4.550742,-12.614947,-9.496561,-5.07174,-6.45253,-5.337279,182.1,20.112,1.0,0.01591,0.32696,3.016,0.067142,0.066509,0.169665,0.054366
data\raw\data_store\audio119\arctic_a0119(1).wav,audio119,arctic_a0119(1).wav,0119,1,-267.473053,69.940964,2.413946,29.693781,-26.399498,15.12327,-16.876816,-1.705488,-23.189995,-8.811679,-8.061668,-6.726799,-1.60687,233.795,30.854,0.9012,0.03302,0.36892,-0.197,0.136028,0.150466,0.088417,0.038425
data\raw\data_store\audio119\arctic_a0119(3).wav,audio119,arctic_a0119(3).wav,0119,3,-189.234314,88.204826,9.419137,27.879124,-6.674235,-3.051491,-10.870317,-11.102124,-11.394642,-4.884194,-5.412685,-3.498732,-8.194343,211.963,23.942,0.9344,0.02877,0.23836,1.169,0.105332,0.115456,0.166416,0.057099
data\raw\data_store\audio119\arctic_a0119(4).wav,audio119,arctic_a0119(4).wav,0119,4,-232.129135,100.97216,-18.434879,13.926019,-14.489901,-0.749303,-19.524979,-13.560704,-8.066964,-3.227484,-11.763953,-4.736059,-2.561289,220.931,26.893,0.9365,0.02171,0.28801,-0.646,0.106379,0.105066,0.11441,0.044826
